source_type,source_email,document_id,path,tags,cf_doc_uid
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDalpMUW52NHVicU0,/Reicast/reicast-20140213_448.apk,,eee16951-2e70-428e-ab22-f0e6c9b25966
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DZXRmazRGTW81QmM,/Il mio Drive/Università Drive/Economia/15 - conto economico.pdf,,68ec64e7-1417-43d4-bb5a-43109b5756a9
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DckRaQ0pPc3ZuM2s,/Il mio Drive/Università Drive/Economia/32 - esercizio 5 con soluzioni.pdf,,7e3668e4-b82c-491b-91fd-3f762af25e06
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDUnZmc3hzMU9wTG8,/Reicast/reicast-20140127_283.apk,,2ff79997-69c6-497d-979a-9fbbc7d89630
googledrive,giacomomoscardini@gmail.com,1wEDUXWA0gP0KxBlVJ2EURz3RAcA9AMuw,/San Gimignano+Siena/DSC_0308.JPG,,449a5c48-6b94-4cbf-837e-509abac1c0e1
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDME80TFlESE1GelE,/Reicast/reicast-20141215_1057.apk,,4a57a008-d2e4-42a3-840b-6e1ebfcda2d4
googledrive,giacomomoscardini@gmail.com,11KwUR4IWFJdRd8xwudc1FyHXUH_auHV1,/San Gimignano+Siena/DSC_0340.JPG,,7e4b23d0-c7b0-40e4-97fd-4a8193f7c4ed
googledrive,giacomomoscardini@gmail.com,1D6YTdzDnbrbykn4ZbTZBRscrh_p0Xddm,/San Gimignano+Siena/DSC_0296.JPG,,c68b3488-f5ba-4fac-b3da-f6eb788c6541
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DYUhpd1IzVHJrdzA,/Il mio Drive/Università Drive/Economia/esercizio 1.pdf,,1d61ae2c-6894-4648-8301-fc151c7c2e2b
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DT1NJLXFIQzNzUTg,/Il mio Drive/Università Drive/Economia/21 - es 1.pdf,,aab64013-328e-44f9-8a39-f3dc9ab90726
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDU1Z0dE40d1ozenM,/Reicast/reicast-20140408_701.apk,,39e4d80c-99d9-4799-bea9-f5c6c6e130e8
googledrive,giacomomoscardini@gmail.com,1kgvg03IiWqv63AjzMzNZct_fIMqDzi9o,/San Gimignano+Siena/DSC_0391.JPG,,67add93e-ad0d-43cc-9c73-5daa72c5ac74
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DeWxsVEo0LVpwUDg,/Il mio Drive/Università Drive/Economia/Sviluppo esercizio 2.pdf,,6f4e78b8-f5ff-44c8-99eb-106dfd74ffce
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDTjQ5MDNybUo0OUU,/Reicast/reicast-20140606_768.apk,,8e206a55-b03f-4d68-9636-938db52f9494
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DM0NjbXRTQzVaNFk,/Il mio Drive/Università Drive/Economia/3 - ABC cap 3_3 mar 15.pdf,,9c68fc1b-505c-4eb9-b728-2e72b1c96306
googledrive,giacomomoscardini@gmail.com,1lCD0YqWIDzExbdPyp1Fbyaw9JFhJ6gtr,/San Gimignano+Siena/DSC_0364.JPG,,9c7999ad-8dc9-493c-8ec3-da47346261f1
googledrive,giacomomoscardini@gmail.com,1twyE9-GepM_ii-nbyZ7ExlfkqkVwhbaV,/San Gimignano+Siena/DSC_0337.JPG,,0a5cdcc2-73ac-4bc6-ab9e-91e892f3c6ee
googledrive,giacomomoscardini@gmail.com,1UvTnZYmnoMKxO145BbwJNL0cCp-bdoWq,/San Gimignano+Siena/DSC_0336.JPG,,a9a4685f-94a8-4d8d-baed-32e38b88f379
googledrive,giacomomoscardini@gmail.com,1XC7rfvKvfMu3eDVsKApR9SZY4nIYE3dB,/San Gimignano+Siena/DSC_0311.JPG,,24195c91-2344-436e-963d-70ed267da190
googledrive,giacomomoscardini@gmail.com,1-NFPniqG8XKE386l_kxwwzC0pdaKmakY,/San Gimignano+Siena/DSC_0349.JPG,,db46908b-3af2-4a5d-b85b-63b9532ee234
googledrive,giacomomoscardini@gmail.com,15SvFCMOEv_ihAlprfYWchC3x-CDc27Pi,/San Gimignano+Siena/DSC_0362.JPG,,045e5055-9c1c-42a4-b0af-64920acc3cc9
googledrive,giacomomoscardini@gmail.com,1xzxbCZl7yeGLkxazynkP2nmlp9sNEoHU,/San Gimignano+Siena/DSC_0323.JPG,,2441dd18-dab0-4582-b183-a6061058969c
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DUWxFeDNpRlM4SWc,/Il mio Drive/Università Drive/Economia/32 - I costi nel sistema di controllo.pdf,,6c0fb16e-9074-45ff-96b3-6e158cf34ab8
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDSnRNbVQ5SGcxWEE,/Reicast/reicast-20140202_309.apk,,b1ac57c1-3670-4348-bc66-43816d08532d
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DeE5qeVdlRngydE0,/Il mio Drive/Università Drive/Economia/soluzioni esercizi su costi.pdf,,05db0663-ee0a-4ca0-acb3-c8680f544c7c
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DR3hUSHVpZjlvYUk,/Il mio Drive/Università Drive/Economia/24 - es 3.pdf,,06e1a9f2-e65d-4bf8-8297-60f9774d3068
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DZjNCRTZtNVdkZ1k,/Il mio Drive/Università Drive/Economia/34 - costo di prodotto e cdc.pdf,,320376fe-1561-41d3-a468-a0d8c6fca473
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DUUFVSk0taHNXdGM,/Il mio Drive/Università Drive/Economia/5 - cap 17 -9 mar 15.pdf,,a90ab6c6-be47-4262-8426-7649852410f3
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DVUJXaW9rZjZGbkk,/Il mio Drive/Università Drive/Economia/6 - Classificazione delle aziende -10 mar 15.pdf,,d80b1346-8db7-46a7-80bb-21fbe0859140
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DSlhabjhNbGZqWGs,/Il mio Drive/Università Drive/Economia/es utile obiettivo netto imposte.pdf,,118c49b6-58ed-4d1a-a243-366c9f0357a5
googledrive,giacomomoscardini@gmail.com,1M0wMMdmROcYHIj6vblXmumRD-d3VF6JI,/Il mio Drive/Diseducatore/assisi-roma/Via Amerina Assisi-Roma.gpx,,1e3281c0-d5e6-4683-8bef-1392ebb3284d
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DWUR5QmRjc2tQMkk,/Il mio Drive/Università Drive/Economia/29 - riclassificazione di bilancio.pdf,,24b7ac2e-b9ad-4eef-9632-5da6336179af
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DOUhXMzZXa3B6azQ,/Il mio Drive/Università Drive/Economia/30 - riclassificazione SP.pdf,,2560e285-b588-4552-abd9-7d970dd27063
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DZ294bmVWWFVJbjQ,/Il mio Drive/Università Drive/Economia/rimanenze.pdf,,2de565ad-bdf5-4cbf-9bab-227841fcc7c9
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DQm5EV05hLVd1NkE,/Il mio Drive/Università Drive/Economia/31 - ESERCIZI DI RICLASSIFICAZIONE DI BILANCIO E INDICI.pdf,,544f1032-d1b5-4ba0-a0f7-97035d433ef4
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNER4eGs2MXQyN1E,/Il mio Drive/Università Drive/Economia/19 - alcune registrazioni.pdf,,95187a63-d6ea-4a17-9504-b688e68a2285
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNGVOUGdsSk5GZXM,/Il mio Drive/Università Drive/Economia/es analisi differenziale.pdf,,96fc9a63-6f5e-452f-a820-859a640cf6c2
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DdUl3OHg1alJ4Q0U,/Il mio Drive/Diseducatore/assisi-roma,,20aa5b6a-4083-45fe-82c7-b628541bc5d4
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DUTRuWWFsZWZsZFpydmY5czJuSTk3WG1Za0NR,/Il mio Drive/Diseducatore/Alcune Info per settimana comunitaria.docx,,2baccf18-746e-422f-b9f3-0fa356812821
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DZlBzZmw0b2Q4M3c,/Il mio Drive/Barcellona/bcnshop.barcelonaturisme.com_ECV_hub_showvoucher2.pdf,,75464382-29da-495e-bc41-6b1c5dc41047
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNEQtN3Q1N2FVaU0,/Il mio Drive/Barcellona/bcnshop.barcelonaturisme.com_ECV_hub_showvoucher.pdf,,7cc472db-c86f-4bcd-8541-0329425cabb1
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DbmxTWG5kYlFQMGc,/Il mio Drive/Università Drive/Calcolatori,,b2bcda19-1ca5-4099-bb1d-7e23f7409f4b
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDNmptcEtndUpTeEE,/Reicast/reicast-20140128_285.apk,,a3a76dfd-9290-4361-9012-6ec11c468aec
googledrive,giacomomoscardini@gmail.com,1JGdfWk-B6BVcNF8gxPp4ExRnALe_cwFm0AVTt17_q78,/Il mio Drive/Diseducatore/samuel elenco 2016 2017,,bf7d3258-1eaa-49d4-94ea-2aa12b04989b
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DcW1TMllOSFh0dHc,/Il mio Drive/Università Drive/Economia,,c2064f33-83e3-499c-9941-191b603823d4
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNXNITTlXRGpWQnFGZDB1dU45Z3RkNWxKdHZN,/Il mio Drive/Diseducatore/consiglio pastorale verbale mercoledi 18 gennaio 2017.docx,,c6f660c5-2e94-4425-a59a-838f13b4030d
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDUGxNWk9vN1IwbW8,/Reicast/reicast-20140219_512.apk,,c8f8b3ff-9e07-4f8d-84f9-f4af55e4a23e
googledrive,giacomomoscardini@gmail.com,1yGoljgpxaXvGsKF9r2hX6TIzldnTO4ET,/San Gimignano+Siena/DSC_0345.JPG,,a2eb25fa-b6e2-4498-973b-b4e56e8f69a8
googledrive,giacomomoscardini@gmail.com,11CyS9mOp6Yu1gHP0yeAu_laQ9SpyIGoX,/San Gimignano+Siena/DSC_0318.JPG,,c192c4ee-7deb-4e3e-8736-e8f55f1cd358
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDR3BqR1BRXzlINXc,/Reicast/reicast-20141221_1070.apk,,de26fe9b-82a4-4497-b3dd-781dcdceecc9
googledrive,giacomomoscardini@gmail.com,1nWK7IkfwpH3v_A-PhORZ9twUzqIAIgPa,/San Gimignano+Siena/DSC_0333.JPG,,e6af2519-d3fb-4f9d-abb0-de3506eee05c
googledrive,giacomomoscardini@gmail.com,1F6e-HnKqsob3M16VZXYcIpnzhq_KSVOG,/San Gimignano+Siena/DSC_0267.JPG,,e0cf3b84-afd5-4946-a654-69d157506be5
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDQXl2Yk5xWkE4YUU,/Reicast/reicast-20140920_821.apk,,fdfc32cf-9200-42b1-883a-0fc13c6ded2f
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DbWNZU3M5UTBQVGc,/Il mio Drive/My Tracks,,14f36bb9-09d2-4f14-91e2-9e379f1fc0ce
googledrive,giacomomoscardini@gmail.com,161sMbRlNdtfNhiK35MjZDt7Fukmg7aIz,/San Gimignano+Siena/DSC_0305.JPG,,50fcfd32-a343-4828-b22f-26efe4aa596f
googledrive,giacomomoscardini@gmail.com,110Hgmwll6ohmD-UFBxqJNGEHds4I-eFT,/San Gimignano+Siena/DSC_0279.JPG,,5ab2a244-b9ce-4ca4-89f2-0f3088f67831
googledrive,giacomomoscardini@gmail.com,1WrSC65eS9ZCisCrcvamLtTasVmZAUCVJ,/San Gimignano+Siena/DSC_0350.JPG,,60badd28-b68a-4586-9eb5-b4ec08520633
googledrive,giacomomoscardini@gmail.com,1rW9LKteog0jAgKMA3TIYtPkTFmfY8dRm,/San Gimignano+Siena/DSC_0375.JPG,,be47694c-ace2-4c93-a95b-18bedfe2f752
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDNHlkQ1dfaWdiSmc,/Reicast/reicast-20141021_849.apk,,03528f97-8181-41c3-a8c6-62b417a93a16
googledrive,giacomomoscardini@gmail.com,1OvzcOihsz3LXAVkhvWBPlQu0hf7VnAMB,/San Gimignano+Siena/DSC_0324.JPG,,b2008863-4855-46db-ba52-1cb0defd8c14
googledrive,giacomomoscardini@gmail.com,0ByeZ3h3mdMpSd1djNm94S1gzQUE,/M8/Beanstalk Nougat /BeanStalk-7.1.2-20170403-m8.zip,mr bean,be853349-da42-45d9-b7e8-2b39b63c7550
googledrive,giacomomoscardini@gmail.com,1upkny4wcEA0s02ENtS0Nc-pGXUPWCKSjfywRefnPTsk,/Metagame Specialist Position,,266243a9-ccb5-4308-ac09-b09c5f6ddc44
googledrive,giacomomoscardini@gmail.com,0B66VHvHYrJ9vaFc2SnBxNTZJbFU,/IMG_6308.JPG,,5649093c-ad53-489f-b05a-a307a56a2e97
googledrive,giacomomoscardini@gmail.com,1D_V4iYrdVh6dY1UBsUPRMTHfrNTgWpGku5YOWltOC7M,/Texpert 5.0 Promo,,95353a7d-2144-4db5-a279-18de4a31b1b7
googledrive,giacomomoscardini@gmail.com,0B8deuP4KW_MgOUdjZGI2dGttZmM,/Tweaked_pnp_thermal_ivicask_HTC_M8.zip,,aac44eda-9a71-45fe-b0a3-4ae327ada09b
googledrive,giacomomoscardini@gmail.com,0B-Fin8UxrD6PTlhzR3BhQUNzam8,/lineage-13.0-20171008-UNOFFICIAL-latte.zip,,b3c1d31b-7d68-4344-8b8a-8ed9d2916ec1
googledrive,giacomomoscardini@gmail.com,0B-FZcJH5IP7FNTNTRE0wUXB6N2c,/P1000525.JPG,,c145de7e-43dc-46f4-8621-72e20dd837a5
googledrive,giacomomoscardini@gmail.com,0BxZC8R-cnl8ZSHJnTWkzOHRZeXM,/pokemon_silver_legend_beta_2.gba.zip,,d1c62b02-7b8f-4057-94fb-f28ed77f4675
googledrive,giacomomoscardini@gmail.com,1OMVCt1nbndrXFeLtC56xXH19Frax7Psw1xVhgkgGg7k,/Android Meetup Overlay Theming Talk,,e0f6a9a0-e237-46a7-8fa5-3ef65aa6378c
googledrive,giacomomoscardini@gmail.com,0ByeZ3h3mdMpSMWF4TDg2XzFMb2M,/M8,,f6cfb134-7423-48b3-9227-e7fe5e668468
googledrive,giacomomoscardini@gmail.com,1cSSflD8U7up71p0pBDhMy4KYV8q3HN6k,/CoolADB.dll,,f7ff184f-4f20-4d17-bdcd-8c1895efdfef
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDNDNjVTJnVExYZm8,/Reicast/reicast-20140203_319.apk,,066671fe-e939-41bf-8ccc-67ee11bb2a20
googledrive,giacomomoscardini@gmail.com,1ZTlGsbvBkeUSuacH2ComVQ5jaXIplqPt,/San Gimignano+Siena/DSC_0395.JPG,,09d5f397-2920-4fcb-acd5-e2280a7ef9e6
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDVzVQODF5NmVuNDQ,/Reicast/reicast-20140130_317.apk,,2b459586-e371-4344-b79e-84b5a08cf9ad
googledrive,giacomomoscardini@gmail.com,1NUz4A_w5comOplBgiSSP9yko8srNYPKW,/San Gimignano+Siena/DSC_0383.JPG,,2c4c3b33-280f-476a-bda5-9371d80eb551
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDakFtZy1kTl93LWM,/Reicast/reicast-20141107_866.apk,,4b3a19f3-e1f3-4b54-9ed3-b3a01b1bec7a
googledrive,giacomomoscardini@gmail.com,1FFmUlWxsRrxCSgDtAWlvJa6Ez_lc6Mgp,/San Gimignano+Siena/DSC_0355.JPG,,5471419b-33cb-4863-81e9-fc3ad9a1fa4b
googledrive,giacomomoscardini@gmail.com,1R1z3HDDarpeGovrkFrbSPQslcdsJsqv3,/San Gimignano+Siena/DSC_0341.JPG,,791c253d-eb65-4cfd-9c7a-32419dbca34d
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDcFVHTnlJQVBjZnM,/Reicast/reicast-20140125_252.apk,,7ed81c54-fb4c-4512-9946-04f5dfbc93a6
googledrive,giacomomoscardini@gmail.com,1Csp8mx2JNK1rSZUjmUJYnw_3jvFPQRiN,/San Gimignano+Siena/DSC_0326.JPG,,90fb0093-c828-4a48-84a1-1ad64f0e2c73
googledrive,giacomomoscardini@gmail.com,1N0rerRQkmKA7xT8B-FboAACaM_Q6yUnt,/San Gimignano+Siena/DSC_0347.JPG,,a85b7363-fe3b-4369-bd8f-db93fd81f5b7
googledrive,giacomomoscardini@gmail.com,1yCrUvtd3m5hJKAM4KpmCWntxxBjlASlA,/San Gimignano+Siena/DSC_0357.JPG,,330f8dc0-6d24-45e3-a32f-304ee70845a3
googledrive,giacomomoscardini@gmail.com,1tCd8aMXaHw8mwUZJDYsFL6b0aQxAA9jX,/San Gimignano+Siena/DSC_0367.JPG,,88fba52d-0afc-45b1-9902-b59d7a7ccfe7
googledrive,giacomomoscardini@gmail.com,1hHMAj70qt2YnaK90nRKYGeJbiF5ObCy2,/San Gimignano+Siena/DSC_0363.JPG,,facf3db5-2398-42ac-891b-5606a18a149d
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDMU03MWtiRHNlLW8,/Reicast/reicast-20140214_459.apk,,0ddbaf3c-cfb1-40cc-855a-a90f1a19f6c9
googledrive,giacomomoscardini@gmail.com,1eSpo_AVO5cbhKoFpkZhCAuhCHyGlRygw,/San Gimignano+Siena/DSC_0302.JPG,,44847fb8-e849-45cd-beb8-853bce6cc693
googledrive,giacomomoscardini@gmail.com,1aVHzps_YP0bLtbX_xzF_XY9_I-DkXMGy,/San Gimignano+Siena/DSC_0360.JPG,,4d581d3f-41c0-4eef-9aea-580822bae51f
googledrive,giacomomoscardini@gmail.com,1XDbguDPgViu-7ovFdXdQ3Nn0pzwjnqGw,/San Gimignano+Siena/DSC_0300.JPG,,da6044b5-a237-452c-ac8d-016e33394162
googledrive,giacomomoscardini@gmail.com,1Q8xmoT-u6iOy3L0M55J5Bdme7GxkuSOn,/San Gimignano+Siena/DSC_0385.JPG,,30944bd8-134f-41e8-babe-ca47df79a1f2
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DalZlblVMSVZmVVU,/Il mio Drive/Università Drive/Economia/es analisi costi volumi risultati.pdf,,983c0893-384b-43f6-9083-55bb00868b94
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DNTZmeXNVRGlGeXc,/Il mio Drive/Università Drive/Economia/12 - il modello di bilancio il conto.pdf,,b909041e-bb25-40c9-b1c8-afaeb0f3c6df
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DMWpoaXlxWFZaclk,/Il mio Drive/Università Drive/Economia/7 - cap 9 integrato.pdf,,c4aaa9a5-993d-413d-a2ab-d8f57da8d86a
googledrive,giacomomoscardini@gmail.com,1TB2cXsUuWC3Tf_edH-9lUZytX1g5J2k_,/San Gimignano+Siena/DSC_0278.JPG,,cec3f3fd-efac-4eb6-ba3c-41b92a075153
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DUjhBZVFLV3Q5UVU,/Il mio Drive/Università Drive/Economia/COSTO LAVORO.pdf,,f4af50d2-cf8b-40e2-8226-17bda8004927
googledrive,giacomomoscardini@gmail.com,1PDPKRc2HUsu4ioapXO4ziHnWMGo4Xih5,/San Gimignano+Siena/DSC_0371.JPG,,1165baa9-24fb-49ff-8556-59a998704c4b
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DbVk1WXkyWXk5ak0,/Il mio Drive/Università Drive/Economia/20 - le immobilizzazioni e ammortamento.pdf,,fcf2a691-57ba-4481-b4c4-769e8a4cd579
googledrive,giacomomoscardini@gmail.com,1AO7VUSI7EVUH15gXWprRRHAIPgsUwW6e,/San Gimignano+Siena/DSC_0287.JPG,,2f065d88-2cc6-4da3-861e-d9029714198a
googledrive,giacomomoscardini@gmail.com,11kd0gKrFlQD2xJP5J4NIhGFrZdbz6o2O,/San Gimignano+Siena/DSC_0290.JPG,,43bc1a2f-bc2b-4624-9963-336c2eb607bc
googledrive,giacomomoscardini@gmail.com,1QuzIpVpCkBGeY-0I_Z4AryUA3RGLRhFb,/San Gimignano+Siena/DSC_0394.JPG,,643f5d4d-448b-48f2-8a81-802a3ded6462
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDRHBiYkFVb1E2Wk0,/Reicast/reicast-20140513_740.apk,,792271f1-744c-4d03-86a2-0abf86c52fc4
googledrive,giacomomoscardini@gmail.com,1olsyEDibAYsfrflVmMhjYapcbP-R0_3c,/San Gimignano+Siena/DSC_0393.JPG,,8e2ec471-0ad6-4b93-a5c7-4c126bf3869a
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDb1JsaV8yd0dkQzA,/Reicast/reicast-20140227_571.apk,,92cde276-1794-4e1c-8f7c-200699023e62
googledrive,giacomomoscardini@gmail.com,19I2cKdsnvontqNOecPX0ba-Man1D5eZf,/San Gimignano+Siena/DSC_0387.JPG,,ab51cba6-e425-4bd3-8a7b-81893b45a33f
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDMjEzbjQ4WEFxLW8,/Reicast/reicast-20150115_1094.apk,,cecbffe1-fe25-4d9e-b848-8af17cd013e6
googledrive,giacomomoscardini@gmail.com,1DQetj-6CBaSrTcfBSRzWjuLFQ1UbnhqL,/San Gimignano+Siena/DSC_0322.JPG,,26fb08fd-19ef-4c20-bfa4-39839d5c1a0a
googledrive,giacomomoscardini@gmail.com,1gNanDjxpn6h2vXYprD1kvkf96gqlMvuH,/San Gimignano+Siena/DSC_0276.JPG,,2be31138-680f-40fc-8e23-d332391d6dae
googledrive,giacomomoscardini@gmail.com,13UC6VoFNLnKWB70_7UTRypUgbIBNfk4g,/San Gimignano+Siena/DSC_0384.JPG,,4a5b34d7-ccf8-4afd-8603-b31c9a27190e
googledrive,giacomomoscardini@gmail.com,0B6kQ8Li09nJDckl5Rk5vT29SLVE,/Reicast/reicast-20140130_312.apk,,5e5518e1-9291-41af-b6f5-4cd00052e477
googledrive,giacomomoscardini@gmail.com,1eAmY6P8gqaKwJkK28beyQntVqJcaCsL9,/San Gimignano+Siena/DSC_0285.JPG,,80fea45c-1680-483d-a104-619a6b0c406f
googledrive,giacomomoscardini@gmail.com,1c9nD3x8uhCIcN48tJkjvCbSPXYLsHDhE,/San Gimignano+Siena/DSC_0271.JPG,,b85d244b-3a87-4eda-85dc-f7bb25d4d54e
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144Da0xVdmFaSEk2T1E,/Il mio Drive/Università Drive/Analisi,,1b300c78-14c1-4661-a207-17a96ffb44dd
googledrive,giacomomoscardini@gmail.com,1WKPtrwt7wI_jYznNlPeb3us6jG5B1o87,/Il mio Drive/pokemon/all_646_pokemon_sprites_by_turbobrycerox-d3h2t3w.png,,2cc8974d-8245-42b1-9fe3-80f5c6a628d3
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DcGtxemlsR1RpS28,"/Il mio Drive/Vacanza Picciotti 2017/Itinerario di Viaggio Airbnb, Codice di Conferma HMH5W58QRP.pdf",,5138935e-ca8f-4c1a-be76-7cd68742e8c5
googledrive,giacomomoscardini@gmail.com,16jGTzm253NVmzBvp84HdQTgLI2sjy2la,/Il mio Drive/pokemon/kfdy0Ra.png,,7bf283ee-3439-499f-8cb1-49ff10852b05
googledrive,giacomomoscardini@gmail.com,1p-K1168C3u3dfoYOrADFFBflLo5qhJ_c,/Il mio Drive/pokemon/pokemon_green___red_blue_comparison_sprite_sheet_by_fimxscootaloo-d5iqjvd.jpg,,98318bd9-327f-4210-abdc-c90d7b68fc3a
googledrive,giacomomoscardini@gmail.com,1r5mqlGy_sj_8AEX2rO6SjHPMPckVaSp0,/Il mio Drive/pokemon/UoFWQZg.png,,fb9a9045-5461-4f89-9423-a8183eb05060
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DRFhSeFpVSXB2Rzg,/Il mio Drive/Università Drive/Economia/25 - es 4.pdf,,17f06610-9043-42ba-97b5-4637839d2d80
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DRk94Zy1wVThkS3M,/Il mio Drive/Università Drive/Economia/4 - cap 4 -9 mar 15.pdf,,3c9deb54-80ff-411a-9ae9-d44ed576eceb
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DejViWXFwdzVxczg,/Il mio Drive/Università Drive/Economia/Caso studio.pdf,,0085a47e-bab6-4b35-bc77-7708caa09b34
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DdzZTeVJQSnJwLW8,/Il mio Drive/Università Drive/Economia/esercizi libro testo costi.pdf,,04fceb2a-5c4b-41ba-8369-eb5bc5488834
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DclJtUlg5aUJmbVU,/Il mio Drive/Università Drive/Economia/es analisi costi volumi risultati 2.pdf,,4ac4ea13-be7d-40d0-9984-8410452fe4f3
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DejZNNmZZTHNOWE0,/Il mio Drive/Università Drive/Calcolatori/Calcolatori.zip,,e3186b9a-a516-4a18-9ff2-908cafbeeaaf
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DWjJpS3FNa2phd2M,/Il mio Drive/Università Drive/Economia/8 - cap 15_16 mar(1).pdf,,501fd158-a16b-48dc-a600-808605016912
googledrive,giacomomoscardini@gmail.com,0Bwz1vEaJ144DTWdFVDFXOUVGa28,/Il mio Drive/Università Drive/Calcolatori/Calcolatori 2.5.zip,,ba6b528a-9452-42bf-8c68-61078f9ee6ed
googledrive,giacomomoscardini@gmail.com,1KysGhTiMNx6TPsrl2R6TG1EjKv5E4Fi4,/San Gimignano+Siena/DSC_0352.JPG,,24733c2d-5334-4bba-92a9-32648a1cc134
googledrive,giacomomoscardini@gmail.com,1C3skIgaeSIRL1D3ZpazXzLFP211pPz1b,/San Gimignano+Siena/DSC_0344.JPG,,388c5c2a-f3ac-4def-977f-3d9114e61d6d
googledrive,giacomomoscardini@gmail.com,1jcpUGFIebqf7vF4wRh_N_ltPQMk9cb7r,/San Gimignano+Siena/DSC_0310.JPG,,d68f7bf9-6fcb-4578-aad4-a80460e9f9ff
googledrive,giacomomoscardini@gmail.com,1SiYKDKmqNeclz7TbiNN2pCh31k_lvVsT,/San Gimignano+Siena/DSC_0329.JPG,,e19d05e9-405a-4c41-b3e9-400bf9bf1ddc
googledrive,giacomomoscardini@gmail.com,1FQDKcCBlplnS3PDpPVWGigo0WL7YXMLa,/San Gimignano+Siena/DSC_0339.JPG,,f375d161-660b-4248-bf61-1761db5be8ba
googledrive,giacomomoscardini@gmail.com,0Bx43MGCMuCJcOGdTY0Fvb0VmaTg,/MinTube0.97.apk,,2b955696-e4d5-44a9-a587-5ad1d3d833e0
googledrive,giacomomoscardini@gmail.com,0B3FawU607bPSUW5rVnF4VVhuQ0U,/SmartHome_4.0.3_by_xC.apk,,19c14547-c54c-4693-bcbc-5905f5e2de9c
googledrive,giacomomoscardini@gmail.com,0BwQ483KdH3rlSV95ZDhEVnpnV0k,/RR-N-v5.8.5-20170926-m8-Final_[Team-M8_Kernel].zip,,209c8464-ea60-439e-8aee-e8d0d694722a
